stock_id,signal_date,gh,days_since_high,wm60_twd,last_close,label,weight,planned_entry
2330,2026-07-09,0.9622,13,95962540362,2415.0,SIM_EXECUTION_SAMPLE_NOT_VALIDATED,0.1111111111111111,next_trading_day_open
8046,2026-07-09,1.0,0,17579446120,1215.0,SIM_EXECUTION_SAMPLE_NOT_VALIDATED,0.1111111111111111,next_trading_day_open
2409,2026-07-09,0.9618,7,10475923798,31.45,SIM_EXECUTION_SAMPLE_NOT_VALIDATED,0.1111111111111111,next_trading_day_open
6223,2026-07-09,0.9593,4,7868157615,7080.0,SIM_EXECUTION_SAMPLE_NOT_VALIDATED,0.1111111111111111,next_trading_day_open
6488,2026-07-09,1.0,0,6649809631,1350.0,SIM_EXECUTION_SAMPLE_NOT_VALIDATED,0.1111111111111111,next_trading_day_open
6182,2026-07-14,0.9842,1,6553963403,186.5,SIM_EXECUTION_SAMPLE_NOT_VALIDATED,0.1111111111111111,next_trading_day_open
6213,2026-07-09,0.9722,3,6152508422,385.0,SIM_EXECUTION_SAMPLE_NOT_VALIDATED,0.1111111111111111,next_trading_day_open
8150,2026-07-09,1.0,0,4939138755,117.0,SIM_EXECUTION_SAMPLE_NOT_VALIDATED,0.1111111111111111,next_trading_day_open
3374,2026-07-14,1.0,0,4283292627,365.5,SIM_EXECUTION_SAMPLE_NOT_VALIDATED,0.1111111111111111,next_trading_day_open
